Analyst : Administrator
SampleID : 28-12-D0-IA
Sample : 28-12-D0-IA 325mg +5mLH2O 10uL+1mL elu
Sample Injected : 28.12.2021 16:46:30
Range : 10000 mAU
Rate : 10 per sec.
Bipolar : Yes
Amount : 0
Dilution : 1
ISTD Amount : 0
Inj. Volume : 0.01
Retention Unit : Seconds
Detector Unit : mAU
Y Axis Title: Absorbance
Data Original : C:\ClarityChrom\DataFiles\2021-12-15 RP18 Eurosphere II 100-5 C18 H, eluent H3PO4 i NaH2PO4\Data\00097__28-12-D0-IA.prm
Converted : 28.12.2021 16:46:56

[Min.]	[mAU]
0	-0.0080000003799796104
0.0016666666666666668	-0.004999999888241291
0.0033333333333333335	0
0.0050000000000000001	-0.004999999888241291
0.0066666666666666671	-0.004999999888241291
0.0083333333333333332	-0.0060000000521540642
0.01	-0.008999999612569809
0.011666666666666667	-0.016000000759959221
0.013333333333333334	-0.014999999664723873
0.014999999999999999	-0.008999999612569809
0.016666666666666666	0
0.018333333333333333	0
0.02	0
0.021666666666666667	0
0.023333333333333334	0.0010000000474974513
0.025000000000000001	-0.0030000000260770321
0.026666666666666668	0
0.028333333333333332	0
0.029999999999999999	0
0.031666666666666669	-0.004999999888241291
0.033333333333333333	-0.004999999888241291
0.035000000000000003	-0.004999999888241291
0.036666666666666667	0
0.03833333333333333	0.0030000000260770321
0.040000000000000001	-0.0010000000474974513
0.041666666666666664	-0.0099999997764825821
0.043333333333333335	-0.018999999389052391
0.044999999999999998	-0.018999999389052391
0.046666666666666669	-0.017999999225139618
0.048333333333333332	-0.012000000104308128
0.050000000000000003	-0.008999999612569809
0.051666666666666666	-0.008999999612569809
0.053333333333333337	-0.010999999940395355
0.055	-0.0070000002160668373
0.056666666666666664	-0.008999999612569809
0.058333333333333334	-0.014000000432133675
0.059999999999999998	-0.019999999552965164
0.061666666666666668	-0.017000000923871994
0.063333333333333339	-0.016000000759959221
0.065000000000000002	-0.014000000432133675
0.066666666666666666	-0.017999999225139618
0.068333333333333329	-0.014000000432133675
0.070000000000000007	-0.0099999997764825821
0.07166666666666667	-0.008999999612569809
0.073333333333333334	-0.014999999664723873
0.074999999999999997	-0.017000000923871994
0.076666666666666661	-0.017000000923871994
0.078333333333333338	-0.014000000432133675
0.080000000000000002	-0.0060000000521540642
0.081666666666666665	-0.0030000000260770321
0.083333333333333329	-0.0070000002160668373
0.085000000000000006	-0.0099999997764825821
0.08666666666666667	-0.0080000003799796104
0.088333333333333333	-0.013000000268220901
0.089999999999999997	-0.014000000432133675
0.09166666666666666	-0.0099999997764825821
0.093333333333333338	-0.0080000003799796104
0.095000000000000001	-0.008999999612569809
0.096666666666666665	-0.008999999612569809
0.098333333333333328	-0.0099999997764825821
0.10000000000000001	-0.012000000104308128
0.10166666666666667	-0.012000000104308128
0.10333333333333333	-0.0080000003799796104
0.105	-0.0060000000521540642
0.10666666666666667	-0.0020000000949949026
0.10833333333333334	-0.004999999888241291
0.11	-0.0080000003799796104
0.11166666666666666	-0.008999999612569809
0.11333333333333333	-0.004999999888241291
0.115	-0.0040000001899898052
0.11666666666666667	-0.0080000003799796104
0.11833333333333333	-0.010999999940395355
0.12	-0.008999999612569809
0.12166666666666667	-0.0040000001899898052
0.12333333333333334	-0.0010000000474974513
0.125	0.0030000000260770321
0.12666666666666668	0.0010000000474974513
0.12833333333333333	-0.0040000001899898052
0.13	-0.004999999888241291
0.13166666666666665	0.0030000000260770321
0.13333333333333333	0.0080000003799796104
0.13500000000000001	0.0080000003799796104
0.13666666666666666	0.0099999997764825821
0.13833333333333334	0.012000000104308128
0.14000000000000001	0.0030000000260770321
0.14166666666666666	-0.0030000000260770321
0.14333333333333334	-0.004999999888241291
0.14499999999999999	-0.0030000000260770321
0.14666666666666667	-0.008999999612569809
0.14833333333333334	-0.0080000003799796104
0.14999999999999999	-0.0010000000474974513
0.15166666666666667	0.010999999940395355
0.15333333333333332	0.017999999225139618
0.155	0.014000000432133675
0.15666666666666668	0.0060000000521540642
0.15833333333333333	0.0060000000521540642
0.16	0.0099999997764825821
0.16166666666666665	0.0099999997764825821
0.16333333333333333	0.0040000001899898052
0.16500000000000001	-0.0020000000949949026
0.16666666666666666	-0.0030000000260770321
0.16833333333333333	0.0040000001899898052
0.17000000000000001	0.004999999888241291
0.17166666666666666	-0.0010000000474974513
0.17333333333333334	-0.0070000002160668373
0.17499999999999999	-0.0020000000949949026
0.17666666666666667	0.0060000000521540642
0.17833333333333334	0.010999999940395355
0.17999999999999999	0.014999999664723873
0.18166666666666667	0.013000000268220901
0.18333333333333332	0.0040000001899898052
0.185	-0.0010000000474974513
0.18666666666666668	0.0020000000949949026
0.18833333333333332	0.0099999997764825821
0.19	0.0099999997764825821
0.19166666666666668	0.0099999997764825821
0.19333333333333333	0.008999999612569809
0.19500000000000001	0.004999999888241291
0.19666666666666666	-0.0030000000260770321
0.19833333333333333	-0.0060000000521540642
0.20000000000000001	-0.0020000000949949026
0.20166666666666666	0
0.20333333333333334	-0.0020000000949949026
0.20499999999999999	0
0.20666666666666667	0.0030000000260770321
0.20833333333333334	0.0040000001899898052
0.20999999999999999	0
0.21166666666666667	-0.0040000001899898052
0.21333333333333335	-0.0030000000260770321
0.215	0
0.21666666666666667	0
0.21833333333333332	-0.0010000000474974513
0.22	0.0020000000949949026
0.22166666666666668	0.0080000003799796104
0.22333333333333333	0.012000000104308128
0.22500000000000001	0.016000000759959221
0.22666666666666666	0.014999999664723873
0.22833333333333333	0.0099999997764825821
0.23000000000000001	0.0060000000521540642
0.23166666666666666	0.004999999888241291
0.23333333333333334	0.0030000000260770321
0.23499999999999999	0
0.23666666666666666	0.0020000000949949026
0.23833333333333334	0.0060000000521540642
0.23999999999999999	0.0099999997764825821
0.24166666666666667	0.0060000000521540642
0.24333333333333335	0.0060000000521540642
0.245	0.0060000000521540642
0.24666666666666667	0.0060000000521540642
0.24833333333333332	0.004999999888241291
0.25	-0.0010000000474974513
0.25166666666666665	-0.0060000000521540642
0.25333333333333335	-0.0080000003799796104
0.255	-0.0060000000521540642
