Analyst : Administrator
SampleID : 28-12-elu
Sample : 28-12-elu
Sample Injected : 28.12.2021 18:48:56
Range : 10000 mAU
Rate : 10 per sec.
Bipolar : Yes
Amount : 0
Dilution : 1
ISTD Amount : 0
Inj. Volume : 0.01
Retention Unit : Seconds
Detector Unit : mAU
Y Axis Title: Absorbance
Data Original : C:\ClarityChrom\DataFiles\2021-12-15 RP18 Eurosphere II 100-5 C18 H, eluent H3PO4 i NaH2PO4\Data\00101__28-12-elu.prm
Converted : 28.12.2021 18:49:05

[Min.]	[mAU]
0	-0.004999999888241291
0.0016666666666666668	-0.0060000000521540642
0.0033333333333333335	0.0010000000474974513
0.0050000000000000001	0.0030000000260770321
0.0066666666666666671	0.004999999888241291
0.0083333333333333332	0.0070000002160668373
0.01	0.010999999940395355
0.011666666666666667	0.010999999940395355
0.013333333333333334	0.0040000001899898052
0.014999999999999999	-0.0020000000949949026
0.016666666666666666	-0.0030000000260770321
0.018333333333333333	-0.004999999888241291
0.02	0
0.021666666666666667	0
0.023333333333333334	0
0.025000000000000001	0
0.026666666666666668	0.016000000759959221
0.028333333333333332	0.012000000104308128
0.029999999999999999	0.010999999940395355
0.031666666666666669	0.008999999612569809
0.033333333333333333	0.0040000001899898052
0.035000000000000003	0
0.036666666666666667	-0.0020000000949949026
0.03833333333333333	-0.0070000002160668373
0.040000000000000001	-0.008999999612569809
0.041666666666666664	-0.004999999888241291
0.043333333333333335	0
0.044999999999999998	0.0020000000949949026
0.046666666666666669	0.0010000000474974513
0.048333333333333332	-0.0030000000260770321
0.050000000000000003	-0.0010000000474974513
0.051666666666666666	0.0040000001899898052
0.053333333333333337	0.004999999888241291
0.055	0
0.056666666666666664	-0.0080000003799796104
0.058333333333333334	-0.008999999612569809
0.059999999999999998	-0.0070000002160668373
0.061666666666666668	-0.0040000001899898052
0.063333333333333339	-0.0060000000521540642
0.065000000000000002	-0.0080000003799796104
0.066666666666666666	-0.0080000003799796104
0.068333333333333329	-0.0040000001899898052
0.070000000000000007	-0.0060000000521540642
0.07166666666666667	-0.012000000104308128
0.073333333333333334	-0.018999999389052391
0.074999999999999997	-0.018999999389052391
0.076666666666666661	-0.017000000923871994
0.078333333333333338	-0.014000000432133675
0.080000000000000002	-0.016000000759959221
0.081666666666666665	-0.018999999389052391
0.083333333333333329	-0.017999999225139618
0.085000000000000006	-0.012000000104308128
0.08666666666666667	-0.0099999997764825821
0.088333333333333333	-0.008999999612569809
0.089999999999999997	-0.013000000268220901
0.09166666666666666	-0.017000000923871994
0.093333333333333338	-0.017000000923871994
0.095000000000000001	-0.014000000432133675
0.096666666666666665	-0.014000000432133675
0.098333333333333328	-0.013000000268220901
0.10000000000000001	-0.012000000104308128
0.10166666666666667	-0.014999999664723873
0.10333333333333333	-0.014999999664723873
0.105	-0.019999999552965164
0.10666666666666667	-0.02500000037252903
0.10833333333333334	-0.026000000536441803
0.11	-0.023000000044703484
0.11166666666666666	-0.028999999165534973
0.11333333333333333	-0.037999998778104782
0.115	-0.034000001847743988
0.11666666666666667	-0.026000000536441803
0.11833333333333333	-0.024000000208616257
0.12	-0.028000000864267349
0.12166666666666667	-0.029999999329447746
0.12333333333333334	-0.030999999493360519
0.125	-0.037000000476837158
0.12666666666666668	-0.034000001847743988
0.12833333333333333	-0.029999999329447746
0.13	-0.032000001519918442
0.13166666666666665	-0.041000001132488251
0.13333333333333333	-0.043999999761581421
0.13500000000000001	-0.039000000804662704
0.13666666666666666	-0.041000001132488251
0.13833333333333334	-0.043000001460313797
0.14000000000000001	-0.041000001132488251
0.14166666666666666	-0.035999998450279236
0.14333333333333334	-0.028000000864267349
0.14499999999999999	-0.023000000044703484
0.14666666666666667	-0.024000000208616257
0.14833333333333334	-0.035000000149011612
0.14999999999999999	-0.035999998450279236
0.15166666666666667	-0.032000001519918442
0.15333333333333332	-0.028999999165534973
0.155	-0.029999999329447746
0.15666666666666668	-0.032999999821186066
0.15833333333333333	-0.032999999821186066
0.16	-0.032000001519918442
0.16166666666666665	-0.035999998450279236
0.16333333333333333	-0.043000001460313797
0.16500000000000001	-0.043000001460313797
0.16666666666666666	-0.035000000149011612
0.16833333333333333	-0.034000001847743988
0.17000000000000001	-0.035999998450279236
0.17166666666666666	-0.037999998778104782
0.17333333333333334	-0.028999999165534973
0.17499999999999999	-0.028999999165534973
0.17666666666666667	-0.032000001519918442
0.17833333333333334	-0.037000000476837158
0.17999999999999999	-0.034000001847743988
0.18166666666666667	-0.029999999329447746
0.18333333333333332	-0.026000000536441803
0.185	-0.02500000037252903
0.18666666666666668	-0.030999999493360519
0.18833333333333332	-0.034000001847743988
0.19	-0.030999999493360519
0.19166666666666668	-0.027000000700354576
0.19333333333333333	-0.026000000536441803
0.19500000000000001	-0.026000000536441803
0.19666666666666666	-0.026000000536441803
0.19833333333333333	-0.030999999493360519
0.20000000000000001	-0.035000000149011612
0.20166666666666666	-0.028999999165534973
0.20333333333333334	-0.02500000037252903
0.20499999999999999	-0.023000000044703484
0.20666666666666667	-0.023000000044703484
0.20833333333333334	-0.018999999389052391
0.20999999999999999	-0.020999999716877937
0.21166666666666667	-0.018999999389052391
0.21333333333333335	-0.019999999552965164
0.215	-0.020999999716877937
0.21666666666666667	-0.02199999988079071
0.21833333333333332	-0.02199999988079071
0.22	-0.02500000037252903
0.22166666666666668	-0.028000000864267349
0.22333333333333333	-0.034000001847743988
0.22500000000000001	-0.037999998778104782
0.22666666666666666	-0.035000000149011612
0.22833333333333333	-0.029999999329447746
0.23000000000000001	-0.028000000864267349
0.23166666666666666	-0.029999999329447746
0.23333333333333334	-0.030999999493360519
0.23499999999999999	-0.024000000208616257
0.23666666666666666	-0.014000000432133675
0.23833333333333334	-0.014999999664723873
0.23999999999999999	-0.02199999988079071
0.24166666666666667	-0.027000000700354576
0.24333333333333335	-0.02500000037252903
0.245	-0.023000000044703484
0.24666666666666667	-0.017000000923871994
0.24833333333333332	-0.017000000923871994
0.25	-0.017999999225139618
0.25166666666666665	-0.020999999716877937
0.25333333333333335	-0.017000000923871994
0.255	-0.017000000923871994
0.25666666666666665	-0.018999999389052391
0.25833333333333336	-0.020999999716877937
0.26000000000000001	-0.018999999389052391
0.26166666666666666	-0.014000000432133675
0.26333333333333331	-0.010999999940395355
0.26500000000000001	-0.016000000759959221
