Analyst : Administrator
SampleID : MK14 10uL
Sample : mieszanina po reakcji
Sample Injected : 10.11.2021 11:42:08
Range : 10000 mAU
Rate : 10 per sec.
Bipolar : Yes
Amount : 0
Dilution : 1
ISTD Amount : 0
Inj. Volume : 0,01
Retention Unit : Seconds
Detector Unit : mAU
Y Axis Title: Absorbance
Data Original : C:\ClarityChrom\DataFiles\2021-11-05_HPLC_RP18_betaina_degradacje\Data\054_79_MK14 10uL.prm
Converted : 10.11.2021 11:42:31

[Min.]	[mAU]
0	0,02199999988079071
0,0016666666666666668	0,016000000759959221
0,0033333333333333335	0,018999999389052391
0,0050000000000000001	0,018999999389052391
0,0066666666666666671	0,020999999716877937
0,0083333333333333332	0,017999999225139618
0,01	0,016000000759959221
0,011666666666666667	0
0,013333333333333334	0
0,014999999999999999	0
0,016666666666666666	0
0,018333333333333333	0,0010000000474974513
0,02	0
0,021666666666666667	0,017999999225139618
0,023333333333333334	0,018999999389052391
0,025000000000000001	0,017999999225139618
0,026666666666666668	0,017999999225139618
0,028333333333333332	0,020999999716877937
0,029999999999999999	0,020999999716877937
0,031666666666666669	0,02199999988079071
0,033333333333333333	0,02500000037252903
0,035000000000000003	0,028000000864267349
0,036666666666666667	0,028999999165534973
0,03833333333333333	0,02500000037252903
0,040000000000000001	0,023000000044703484
0,041666666666666664	0,017999999225139618
0,043333333333333335	0,014000000432133675
0,044999999999999998	0,004999999888241291
0,046666666666666669	0,0020000000949949026
0,048333333333333332	0,0020000000949949026
0,050000000000000003	0,0080000003799796104
0,051666666666666666	0,010999999940395355
0,053333333333333337	0,0099999997764825821
0,055	0,0080000003799796104
0,056666666666666664	0,004999999888241291
0,058333333333333334	0,0080000003799796104
0,059999999999999998	0,012000000104308128
0,061666666666666668	0,010999999940395355
0,063333333333333339	0,0040000001899898052
0,065000000000000002	-0,0020000000949949026
0,066666666666666666	0
0,068333333333333329	0,012000000104308128
0,070000000000000007	0,019999999552965164
0,07166666666666667	0,017000000923871994
0,073333333333333334	0,014000000432133675
0,074999999999999997	0,017000000923871994
0,076666666666666661	0,023000000044703484
0,078333333333333338	0,024000000208616257
0,080000000000000002	0,019999999552965164
0,081666666666666665	0,017000000923871994
0,083333333333333329	0,018999999389052391
0,085000000000000006	0,018999999389052391
0,08666666666666667	0,012000000104308128
0,088333333333333333	0,008999999612569809
0,089999999999999997	0,0099999997764825821
